prov_id,cons_id,mp_app_id,mp_app_vote,mp_app_vote_percent,mp_app_rank,party_id,mp_app_name,mp_app_no,mp_app_party_id,party_id_ref,party_name,color,party_no,province
PNA,PNA_2,PNA_2_1,1730,2.39898,5,34.0,นางสาวพิจิกา อุราวรรณ,1,34.0,34.0,เพื่อไทย,#da3731,9.0,พังงา
PKT,PKT_1,PKT_1_3,18463,29.13386,1,129.0,ว่าที่ร้อยตรีสมชาติ เตชถาวรเจริญ,3,129.0,129.0,ประชาชน,#fd6512,46.0,ภูเก็ต
PKT,PKT_1,PKT_1_4,16221,25.59607,2,63.0,นางสาวพลอยทะเล ลักษมีแสงจันทร์,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ภูเก็ต
PKT,PKT_1,PKT_1_5,14775,23.31435,3,218.0,นายทิวัตถ์ สีดอกบวบ,5,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ภูเก็ต
PKT,PKT_1,PKT_1_6,10556,16.65694,4,1.0,นายบุญศุภภะ ตัณฑัยย์,6,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ภูเก็ต
PKT,PKT_1,PKT_1_2,1209,1.90775,5,173.0,นายศุภชัย ศรีสวัสดิ์,2,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,ภูเก็ต
PKT,PKT_1,PKT_1_1,1147,1.80992,6,34.0,นายสรนันท์ เสน่ห์,1,34.0,34.0,เพื่อไทย,#da3731,9.0,ภูเก็ต
PKT,PKT_1,PKT_1_7,1002,1.58111,7,192.0,นายวรพงศ์ ยูระหมาน,7,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,ภูเก็ต
PKT,PKT_2,PKT_2_6,21359,37.52591,1,129.0,นายเฉลิมพงศ์ แสงดี,6,129.0,129.0,ประชาชน,#fd6512,46.0,ภูเก็ต
PKT,PKT_2,PKT_2_3,18945,33.28473,2,63.0,นายษณกร กี่สิ้น,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ภูเก็ต
PKT,PKT_2,PKT_2_5,12446,21.86654,3,1.0,นายสมชาติ สมนาม,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ภูเก็ต
PKT,PKT_2,PKT_2_4,2184,3.8371,4,34.0,นางณัฐพร ผาณิตพิเชฐวงศ์,4,34.0,34.0,เพื่อไทย,#da3731,9.0,ภูเก็ต
PKT,PKT_2,PKT_2_2,1984,3.48572,5,173.0,นายอินทร์ เพชรหิน,2,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,ภูเก็ต
PKT,PKT_3,PKT_3_3,29323,40.8188,1,218.0,นางสาวอรทัย เกิดทรัพย์,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ภูเก็ต
PKT,PKT_3,PKT_3_2,19199,26.72578,2,129.0,นายฐิติกันต์ ฐิติพฤฒิกุล,2,129.0,129.0,ประชาชน,#fd6512,46.0,ภูเก็ต
PKT,PKT_3,PKT_3_4,11725,16.32167,3,63.0,นายวิวัฒน์ จินดาพล,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ภูเก็ต
PKT,PKT_3,PKT_3_5,7954,11.07229,4,1.0,นางสาวสิริเกศ ฉั่วสกุล,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ภูเก็ต
PKT,PKT_3,PKT_3_6,1608,2.2384,5,173.0,ด.ต.เดชาวัตร อุ่นสอน,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,ภูเก็ต
PKT,PKT_3,PKT_3_1,1141,1.58832,6,34.0,นายศักดิ์ชาย เชาวน์ไวย,1,34.0,34.0,เพื่อไทย,#da3731,9.0,ภูเก็ต
PKT,PKT_3,PKT_3_7,887,1.23474,7,234.0,นายเกษม กาหรีมการ,7,234.0,234.0,ไทยภักดี,#CBBA01,29.0,ภูเก็ต
SNI,SNI_1,SNI_1_3,26079,36.36833,1,63.0,นางสาวกานสินี โอภาสรังสรรค์,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_1,21962,30.62699,2,129.0,นายรัฐภัทร์ พัฒนาศิริรักษ์,1,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_4,17208,23.99732,3,1.0,นายวัชระ เพชรทอง,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_5,3267,4.55598,4,192.0,นายเธียรทัศน์ เอี่ยมตระกูล,5,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_2,874,1.21883,5,34.0,นายกฤตภาส พรหมมากรณ์,2,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_9,821,1.14492,6,173.0,นายศิธา วงศ์วรพรรณ,9,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_7,767,1.06962,7,229.0,นายชาติพงศ์ กุลรัตน์,7,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_6,537,0.74887,8,133.0,นายนุกูล พูลสวัสดิ์,6,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สุราษฎร์ธานี
SNI,SNI_1,SNI_1_8,193,0.26915,9,170.0,นายวัชระ ไชยชำนิ,8,170.0,170.0,ทางเลือกใหม่,#026aec,10.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_5,25384,34.05466,1,63.0,นายพิพิธ รัตนรักษ์,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_6,18976,25.45781,2,238.0,นายศักดิ์วิชญ์ แก้วมีศรี,6,238.0,238.0,ไทรวมพลัง,#260570,21.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_3,14151,18.98469,3,1.0,นายโรจน์พิศาล อินทรักษ์,3,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_4,10292,13.80754,4,129.0,นายวรินทร วิชัยดิษฐ,4,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_7,2818,3.78057,5,218.0,นายภูวิช เกลี้ยงมล,7,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_1,1545,2.07274,6,241.0,นายศาสตรา ชูศักดิ์,1,241.0,241.0,โอกาสใหม่,#c21b06,44.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_2,854,1.14571,7,34.0,นางสาวลีลาวัลย์ นุ้ยบุตร,2,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_9,420,0.56346,8,229.0,นายภูรวิช บูลยะธนิน,9,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สุราษฎร์ธานี
SNI,SNI_2,SNI_2_8,99,0.13282,9,133.0,นายพงษ์ศักดิ์ กุลเมือง,8,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สุราษฎร์ธานี
SNI,SNI_3,SNI_3_5,38780,45.70418,1,238.0,นางสาววชิราภรณ์ กาญจนะ,5,238.0,238.0,ไทรวมพลัง,#260570,21.0,สุราษฎร์ธานี
SNI,SNI_3,SNI_3_4,22884,26.96995,2,218.0,นายกฤษพณ หวานแก้ว,4,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สุราษฎร์ธานี
SNI,SNI_3,SNI_3_6,13047,15.37655,3,1.0,นายปิยะรัฐ จิรัตน์ฐิกุล,6,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_3,SNI_3_2,7811,9.20566,4,129.0,นายสิทธิภร จันทบูรณ์,2,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_3,SNI_3_1,1420,1.67354,5,63.0,นายวัชรพล ประกายแก้วสกุล,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_3,SNI_3_3,908,1.07012,6,34.0,นายสิทธิกร เกษมณี,3,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_5,40589,46.62241,1,1.0,นายสมชาติ ประดิษฐพร,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_4,26407,30.3323,2,63.0,นายพันธ์ศักดิ์ บุญแทน,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_2,11952,13.72862,3,238.0,นายนพดล บัวนา,2,238.0,238.0,ไทรวมพลัง,#260570,21.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_6,6976,8.01296,4,129.0,นายนามบัญญัติ ย่องบุตร มะโรตระกูล,6,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_1,494,0.56743,5,229.0,นายสุพจน์ บานเย็น,1,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_3,463,0.53182,6,34.0,นายสมพล สิงหพล,3,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
SNI,SNI_4,SNI_4_7,178,0.20446,7,192.0,นายสุทัศน์ อินทชาติ,7,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_5,28737,35.26315,1,218.0,นายปรเมษฐ์ จินา,5,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_2,26005,31.91072,2,238.0,นางสาวฌาณิกา เมืองนอน,2,238.0,238.0,ไทรวมพลัง,#260570,21.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_4,17002,20.86314,3,1.0,นายสุเมตตา ชัยสิทธิ์,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_6,7124,8.74186,4,129.0,นายศิภาพัชร์ เทวางกูร,6,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_7,1499,1.83942,5,63.0,นายบรรจง จันทร์ช่วง,7,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_1,606,0.74362,6,34.0,นายวิเชียร จันทร์บัว,1,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_3,415,0.50925,7,133.0,นายเรืองเดช เติมทอง,3,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สุราษฎร์ธานี
SNI,SNI_5,SNI_5_8,105,0.12885,8,192.0,นายธนโชติ ติณพันธุ์,8,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_6,29721,32.2455,1,63.0,นายพิชัย ชมภูพล,6,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_5,28366,30.77541,2,218.0,นางสาวอนงค์นาถ จ่าแก้ว,5,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_4,14793,16.04952,3,1.0,นางสาวศิริพรรณ ประจง,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_3,13140,14.25611,4,238.0,นายนิรัตน์ ลิ้นเกลื่อน,3,238.0,238.0,ไทรวมพลัง,#260570,21.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_2,5484,5.94981,5,129.0,นายบุญยงค์ จรัสจรูญฤทธิ์,2,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_1,555,0.60214,6,34.0,นางสาวกัญญารัตน์ เพ็งสวัสดิ์,1,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
SNI,SNI_6,SNI_6_8,112,0.12151,7,170.0,นายถนอม ศักดิ์เพชร,8,170.0,170.0,ทางเลือกใหม่,#026aec,10.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_6,38674,44.33465,1,218.0,นายพงษ์ศักดิ์ จ่าแก้ว,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_2,27876,31.95616,2,63.0,นายธานินท์ นวลวัฒน์,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_4,9798,11.23212,3,1.0,นางสาวฐิติมา รักษ์จินดา,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_1,9051,10.37578,4,129.0,ว่าที่ร้อยตรีวัชระพงศ์ ฉิมแก้ว,1,129.0,129.0,ประชาชน,#fd6512,46.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_3,701,0.8036,5,229.0,นายสันติ พุทธศรี,3,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_7,667,0.76463,6,133.0,นายมาโนช เพ็ชรชู,7,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สุราษฎร์ธานี
SNI,SNI_7,SNI_7_5,465,0.53306,7,34.0,นายวศุธน เรืองขนาบ,5,34.0,34.0,เพื่อไทย,#da3731,9.0,สุราษฎร์ธานี
RNG,RNG_1,RNG_1_4,56553,71.07416,1,63.0,นายคงกฤษ ฉัตรมาลีรัตน์,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ระนอง
RNG,RNG_1,RNG_1_1,13643,17.14612,2,129.0,นายสมพงษ์ สีหามาตร,1,129.0,129.0,ประชาชน,#fd6512,46.0,ระนอง
RNG,RNG_1,RNG_1_2,6995,8.79111,3,1.0,นายวิรัช ร่มเย็น,2,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ระนอง
RNG,RNG_1,RNG_1_3,1507,1.89395,4,34.0,นายพิทยา แท่นแก้ว,3,34.0,34.0,เพื่อไทย,#da3731,9.0,ระนอง
RNG,RNG_1,RNG_1_5,871,1.09465,5,218.0,นายวรวุฒิ ขนอม,5,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ระนอง
CPN,CPN_1,CPN_1_4,43318,47.82609,1,63.0,นายวิชัย สุดสวาสดิ์,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ชุมพร
CPN,CPN_1,CPN_1_6,32047,35.38212,2,1.0,นายสุรชัย แดงละอุ่น,6,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ชุมพร
CPN,CPN_1,CPN_1_3,12289,13.56791,3,129.0,นางสาวชุติมา ชุมขุน,3,129.0,129.0,ประชาชน,#fd6512,46.0,ชุมพร
CPN,CPN_1,CPN_1_1,1075,1.18687,4,192.0,นายชวลิต อาจหาญ,1,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,ชุมพร
CPN,CPN_1,CPN_1_2,798,0.88105,5,34.0,พันตำรวจเอกสิทธิพร พุ่มพะเนิน,2,34.0,34.0,เพื่อไทย,#da3731,9.0,ชุมพร
CPN,CPN_1,CPN_1_7,555,0.61276,6,2.0,นายชัย กายศิหัตถาคุณ,7,2.0,2.0,ประชากรไทย,#0f41ce,31.0,ชุมพร
CPN,CPN_1,CPN_1_5,492,0.5432,7,206.0,นางสาวหนึ่งฤทัย พันกุ่ม,5,206.0,206.0,กรีน,#69c80a,39.0,ชุมพร
CPN,CPN_2,CPN_2_4,33428,34.83499,1,63.0,นายกิตติศักดิ์ พรหมรัตน์,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ชุมพร
CPN,CPN_2,CPN_2_6,22142,23.07396,2,218.0,นายสันต์ แซ่ตั้ง,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ชุมพร
CPN,CPN_2,CPN_2_5,15368,16.01484,3,1.0,นายสราวุธ อ่อนละมัย,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ชุมพร
CPN,CPN_2,CPN_2_7,14202,14.79976,4,241.0,นายสมมิตร ทองเหลือ,7,241.0,241.0,โอกาสใหม่,#c21b06,44.0,ชุมพร
CPN,CPN_2,CPN_2_3,9583,9.98635,5,129.0,นางสาวจินดารัตน์ ชูคง,3,129.0,129.0,ประชาชน,#fd6512,46.0,ชุมพร
CPN,CPN_2,CPN_2_2,733,0.76385,6,34.0,นางสาวรุจินาถ ศรีสุวรรณ,2,34.0,34.0,เพื่อไทย,#da3731,9.0,ชุมพร
CPN,CPN_2,CPN_2_1,505,0.52626,7,145.0,นายธน บุญเกิด,1,145.0,145.0,เสรีรวมไทย,#b49e31,12.0,ชุมพร
CPN,CPN_3,CPN_3_4,39753,45.70676,1,63.0,นายสุพล จุลใส,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ชุมพร
CPN,CPN_3,CPN_3_5,26755,30.76207,2,1.0,นายมีศักดิ์ ภักดีคง,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ชุมพร
CPN,CPN_3,CPN_3_1,9972,11.4655,3,241.0,นายสันต์ ฉิมหาด,1,241.0,241.0,โอกาสใหม่,#c21b06,44.0,ชุมพร
CPN,CPN_3,CPN_3_3,8677,9.97654,4,129.0,นายชุตินันท์ คงท่าเรือ,3,129.0,129.0,ประชาชน,#fd6512,46.0,ชุมพร
CPN,CPN_3,CPN_3_2,971,1.11643,5,34.0,นายไตรฤกษ์ มือสันทัด,2,34.0,34.0,เพื่อไทย,#da3731,9.0,ชุมพร
CPN,CPN_3,CPN_3_6,846,0.9727,6,173.0,นายสมบัติ ทองหัตถา,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,ชุมพร
SKA,SKA_1,SKA_1_2,41498,50.69758,1,63.0,นายสรรเพชญ บุญญามณี,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_1,SKA_1_4,19851,24.25172,2,1.0,นายพิเชฏฐ พัฒนโชติ,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_1,SKA_1_1,18289,22.34344,3,129.0,นายสักกพันธุ์ อนันต์พงค์,1,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_1,SKA_1_3,1025,1.25223,4,34.0,นายสำราญ บุญเส้ง,3,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_1,SKA_1_6,858,1.04821,5,173.0,นายเทพมณตรี พรมเมือง,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,สงขลา
SKA,SKA_1,SKA_1_5,333,0.40682,6,133.0,ร้อยตำรวจตรีสมศักดิ์ แสงประดับ,5,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สงขลา
SKA,SKA_2,SKA_2_1,30686,41.16274,1,1.0,นายจูรี นุ่มแก้ว,1,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_2,SKA_2_5,21162,28.38708,2,129.0,นายสุภัทร ฮาสุวรรณกิจ,5,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_2,SKA_2_3,17740,23.79675,3,63.0,นายศาสตรา ศรีปาน,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_2,SKA_2_2,2970,3.98401,4,173.0,พลตำรวจโทพัฒนวุธ อังคะนาวิน,2,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,สงขลา
SKA,SKA_2,SKA_2_4,656,0.87997,5,34.0,นายอรรถชาญ เชาวน์วานิชย์,4,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_2,SKA_2_6,518,0.69485,6,218.0,นายมานพ เพ็งชุม,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_2,SKA_2_9,428,0.57413,7,229.0,นายประกอบ อ่ำปลอด,9,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สงขลา
SKA,SKA_2,SKA_2_7,214,0.28706,8,234.0,นายธนพล มะโน,7,234.0,234.0,ไทยภักดี,#CBBA01,29.0,สงขลา
SKA,SKA_2,SKA_2_10,93,0.12475,9,133.0,พ.ต.อ.วิชัย วิชยานฤพล,10,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สงขลา
SKA,SKA_2,SKA_2_8,81,0.10865,10,192.0,นายธาราดร พรหมสุทธิ์,8,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,สงขลา
SKA,SKA_3,SKA_3_5,35127,39.67449,1,63.0,นายสมยศ พลายด้วง,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_3,SKA_3_2,25514,28.81701,2,1.0,นายทนายอาร์ม สุวรรณรักษา,2,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_3,SKA_3_1,23800,26.88111,3,129.0,นายนวมินทร์ ปิ่นปฐมรัฐ,1,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_3,SKA_3_3,2322,2.6226,4,229.0,นายสุภณัฏฐ์ ชุมภูทอง,3,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สงขลา
SKA,SKA_3,SKA_3_4,891,1.00635,5,34.0,นายจิรันธนิน ตาลทรัพย์คุณ,4,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_3,SKA_3_6,884,0.99844,6,218.0,พลตรีนิพนธ์ รองสวัสดิ์,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_4,SKA_4_2,43872,47.7716,1,218.0,นายชนนพัฒฐ์ นาคสั้ว,2,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_4,SKA_4_4,23288,25.35797,2,63.0,นายโยธิน ทองเนื้อแข็ง,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_4,SKA_4_1,17690,19.26239,3,1.0,นายสิทธิพัฒน์ เสนเนียม,1,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_4,SKA_4_5,5718,6.22625,4,129.0,นายชัยวัฒน์ อินศรีไกร,5,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_4,SKA_4_3,476,0.51831,5,34.0,นายนุกูล อยู่ทอง,3,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_4,SKA_4_6,467,0.50851,6,229.0,นายเนติศิลป์ พฤกษศรี,6,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สงขลา
SKA,SKA_4,SKA_4_7,326,0.35498,7,173.0,นายชนาเมธ อักโขสุวรรณ,7,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,สงขลา
SKA,SKA_5,SKA_5_3,48514,56.15826,1,218.0,นายวงศ์วชร ขาวทอง,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_5,SKA_5_2,23322,26.99681,2,1.0,นายปรีชา สุขเกษม,2,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_5,SKA_5_5,9031,10.454,3,129.0,นายสุวรรณ อ่อนรักษ์,5,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_5,SKA_5_4,2308,2.67167,4,63.0,นายอภิชาติ ลาพินี,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_5,SKA_5_1,2013,2.33018,5,34.0,นายสะหาก หมุดตะเหล็บ,1,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_5,SKA_5_6,1200,1.38908,6,173.0,นายวันอับดุลเลาะฮ์ หล๊ะติหมะ,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,สงขลา
SKA,SKA_6,SKA_6_3,43976,55.02571,1,63.0,นายอนุกูล พฤกษานุศักดิ์,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_6,SKA_6_6,23797,29.7764,2,218.0,นายบารมี ขาวทอง,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_6,SKA_6_1,7800,9.75988,3,129.0,ว่าที่ร้อยตรีสมพร แซ่ลิ่ม,1,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_6,SKA_6_5,3135,3.92272,4,1.0,นายพิพัฌย์ เจือละออง,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_6,SKA_6_2,614,0.76828,5,34.0,นางสาวจิรนาถ เหลาะเหม,2,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_6,SKA_6_4,340,0.42543,6,229.0,นางภัทรวดี ศรีศักดา,4,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สงขลา
SKA,SKA_6,SKA_6_7,257,0.32158,7,133.0,นายสายัญ สวมทอง,7,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,สงขลา
SKA,SKA_7,SKA_7_2,34425,38.90534,1,63.0,นายณัฏฐ์ชนน ศรีก่อเกื้อ,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_7,SKA_7_3,24743,27.96325,2,218.0,นายเพ็ชร อุ่นแดง,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_7,SKA_7_4,18099,20.45455,3,1.0,นายศิริโชค โสภา,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_7,SKA_7_6,7679,8.67841,4,129.0,นายดัยลามี เบ็ญบาเห็ม,6,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_7,SKA_7_1,2571,2.90561,5,187.0,นายดุลยรัตน์ บูยูโส๊ะ,1,187.0,187.0,ประชาชาติ,#a35f26,33.0,สงขลา
SKA,SKA_7,SKA_7_7,401,0.45319,6,229.0,นายสนิท วัฒนสุข,7,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,สงขลา
SKA,SKA_7,SKA_7_5,338,0.38199,7,34.0,นายสมาท สะอาดวารี,5,34.0,34.0,เพื่อไทย,#da3731,9.0,สงขลา
SKA,SKA_7,SKA_7_8,228,0.25767,8,173.0,ร้อยตำรวจเอกสมพงค์ ทองบริบูรณ์,8,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,สงขลา
SKA,SKA_8,SKA_8_3,38399,45.59368,1,218.0,พล.ต.ต.สุรินทร์ ปาลาเร่,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,สงขลา
SKA,SKA_8,SKA_8_1,32781,38.92306,2,63.0,นายฆอซาลี ดุสะเหม๊าะ,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,สงขลา
SKA,SKA_8,SKA_8_6,6065,7.20138,3,129.0,นายกรธัช พัชณี,6,129.0,129.0,ประชาชน,#fd6512,46.0,สงขลา
SKA,SKA_8,SKA_8_5,5312,6.30729,4,1.0,นายธีรพงศ์ ดนสวี,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,สงขลา
SKA,SKA_8,SKA_8_2,882,1.04726,5,187.0,นายปรีชา แดงหลี,2,187.0,187.0,ประชาชาติ,#a35f26,33.0,สงขลา
